DATE,FederalFundsRate,PrimeRate,10YrTreasuryRate,CPI,CoreCPI,GDP,IndustrialProduction,UnemploymentRate,NonfarmPayments,AvgHourlyEarnings,CorporateProfitsAfterTax,ConsumerLoans,BankLoansAndLeases,SP500Index,USDIndex
2024-03-06 00:00:00-05:00,5.33,8.5,4.21,312.107,316.762,28624.069,102.5186,3.9,157517.0,34.67,3314.945,1052.2948,12330.9895,5104.76,120.8481
2024-03-07 00:00:00-05:00,5.33,8.5,4.21,312.107,316.762,28624.069,102.5186,3.9,157517.0,34.67,3314.945,1052.2948,12330.9895,5157.36,120.5744
2024-03-08 00:00:00-05:00,5.33,8.5,4.21,312.107,316.762,28624.069,102.5186,3.9,157517.0,34.67,3314.945,1052.2948,12330.9895,5123.69,120.3612
2024-03-11 00:00:00-04:00,5.33,8.5,4.21,312.107,316.762,28624.069,102.5186,3.9,157517.0,34.67,3314.945,1052.2948,12330.9895,5117.94,120.4205
2024-03-12 00:00:00-04:00,5.33,8.5,4.21,312.107,316.762,28624.069,102.5186,3.9,157517.0,34.67,3314.945,1052.2948,12330.9895,5175.27,120.5468
2024-03-13 00:00:00-04:00,5.33,8.5,4.21,312.107,316.762,28624.069,102.5186,3.9,157517.0,34.67,3314.945,1056.1828,12335.6087,5165.31,120.3533
2024-03-14 00:00:00-04:00,5.33,8.5,4.21,312.107,316.762,28624.069,102.5186,3.9,157517.0,34.67,3314.945,1056.1828,12335.6087,5150.48,120.6272
2024-03-15 00:00:00-04:00,5.33,8.5,4.21,312.107,316.762,28624.069,102.5186,3.9,157517.0,34.67,3314.945,1056.1828,12335.6087,5117.09,120.7884
2024-03-18 00:00:00-04:00,5.33,8.5,4.21,312.107,316.762,28624.069,102.5186,3.9,157517.0,34.67,3314.945,1056.1828,12335.6087,5149.42,120.9572
2024-03-19 00:00:00-04:00,5.33,8.5,4.21,312.107,316.762,28624.069,102.5186,3.9,157517.0,34.67,3314.945,1056.1828,12335.6087,5178.51,121.3111
2024-03-20 00:00:00-04:00,5.33,8.5,4.21,312.107,316.762,28624.069,102.5186,3.9,157517.0,34.67,3314.945,1057.5529,12336.3556,5224.62,121.3092
2024-03-21 00:00:00-04:00,5.33,8.5,4.21,312.107,316.762,28624.069,102.5186,3.9,157517.0,34.67,3314.945,1057.5529,12336.3556,5241.53,121.1869
2024-03-22 00:00:00-04:00,5.33,8.5,4.21,312.107,316.762,28624.069,102.5186,3.9,157517.0,34.67,3314.945,1057.5529,12336.3556,5234.18,121.5694
2024-03-25 00:00:00-04:00,5.33,8.5,4.21,312.107,316.762,28624.069,102.5186,3.9,157517.0,34.67,3314.945,1057.5529,12336.3556,5218.19,121.4143
2024-03-26 00:00:00-04:00,5.33,8.5,4.21,312.107,316.762,28624.069,102.5186,3.9,157517.0,34.67,3314.945,1057.5529,12336.3556,5203.58,121.4613
2024-03-27 00:00:00-04:00,5.33,8.5,4.21,312.107,316.762,28624.069,102.5186,3.9,157517.0,34.67,3314.945,1057.1985,12354.6818,5248.49,121.4048
2024-03-28 00:00:00-04:00,5.33,8.5,4.21,312.107,316.762,28624.069,102.5186,3.9,157517.0,34.67,3314.945,1057.1985,12354.6818,5254.35,121.4498
2024-03-29 00:00:00-04:00,5.33,8.5,4.21,312.107,316.762,28624.069,102.5186,3.9,157517.0,34.67,3314.945,1057.1985,12354.6818,5254.35,121.4062
2024-04-01 00:00:00-04:00,5.33,8.5,4.54,313.016,317.596,29016.714,102.3568,3.9,157635.0,34.75,3413.018,1057.1985,12354.6818,5243.77,121.8884
2024-04-02 00:00:00-04:00,5.33,8.5,4.54,313.016,317.596,29016.714,102.3568,3.9,157635.0,34.75,3413.018,1057.1985,12354.6818,5205.81,121.6881
2024-04-03 00:00:00-04:00,5.33,8.5,4.54,313.016,317.596,29016.714,102.3568,3.9,157635.0,34.75,3413.018,1057.4313,12351.8643,5211.49,121.4129
2024-04-04 00:00:00-04:00,5.33,8.5,4.54,313.016,317.596,29016.714,102.3568,3.9,157635.0,34.75,3413.018,1057.4313,12351.8643,5147.21,121.1646
2024-04-05 00:00:00-04:00,5.33,8.5,4.54,313.016,317.596,29016.714,102.3568,3.9,157635.0,34.75,3413.018,1057.4313,12351.8643,5204.34,121.3671
2024-04-08 00:00:00-04:00,5.33,8.5,4.54,313.016,317.596,29016.714,102.3568,3.9,157635.0,34.75,3413.018,1057.4313,12351.8643,5202.39,121.1487
2024-04-09 00:00:00-04:00,5.33,8.5,4.54,313.016,317.596,29016.714,102.3568,3.9,157635.0,34.75,3413.018,1057.4313,12351.8643,5209.91,121.1215
2024-04-10 00:00:00-04:00,5.33,8.5,4.54,313.016,317.596,29016.714,102.3568,3.9,157635.0,34.75,3413.018,1056.0977,12356.2144,5160.64,121.9628
2024-04-11 00:00:00-04:00,5.33,8.5,4.54,313.016,317.596,29016.714,102.3568,3.9,157635.0,34.75,3413.018,1056.0977,12356.2144,5199.06,122.003
2024-04-12 00:00:00-04:00,5.33,8.5,4.54,313.016,317.596,29016.714,102.3568,3.9,157635.0,34.75,3413.018,1056.0977,12356.2144,5123.41,122.6566
2024-04-15 00:00:00-04:00,5.33,8.5,4.54,313.016,317.596,29016.714,102.3568,3.9,157635.0,34.75,3413.018,1056.0977,12356.2144,5061.82,122.7932
2024-04-16 00:00:00-04:00,5.33,8.5,4.54,313.016,317.596,29016.714,102.3568,3.9,157635.0,34.75,3413.018,1056.0977,12356.2144,5051.41,123.4732
2024-04-17 00:00:00-04:00,5.33,8.5,4.54,313.016,317.596,29016.714,102.3568,3.9,157635.0,34.75,3413.018,1056.6366,12361.9394,5022.21,123.375
2024-04-18 00:00:00-04:00,5.33,8.5,4.54,313.016,317.596,29016.714,102.3568,3.9,157635.0,34.75,3413.018,1056.6366,12361.9394,5011.12,123.3481
2024-04-19 00:00:00-04:00,5.33,8.5,4.54,313.016,317.596,29016.714,102.3568,3.9,157635.0,34.75,3413.018,1056.6366,12361.9394,4967.23,123.4459
2024-04-22 00:00:00-04:00,5.33,8.5,4.54,313.016,317.596,29016.714,102.3568,3.9,157635.0,34.75,3413.018,1056.6366,12361.9394,5010.6,123.4011
2024-04-23 00:00:00-04:00,5.33,8.5,4.54,313.016,317.596,29016.714,102.3568,3.9,157635.0,34.75,3413.018,1056.6366,12361.9394,5070.55,123.0779
2024-04-24 00:00:00-04:00,5.33,8.5,4.54,313.016,317.596,29016.714,102.3568,3.9,157635.0,34.75,3413.018,1055.3421,12373.4608,5071.63,123.2398
2024-04-25 00:00:00-04:00,5.33,8.5,4.54,313.016,317.596,29016.714,102.3568,3.9,157635.0,34.75,3413.018,1055.3421,12373.4608,5048.42,123.1916
2024-04-26 00:00:00-04:00,5.33,8.5,4.54,313.016,317.596,29016.714,102.3568,3.9,157635.0,34.75,3413.018,1055.3421,12373.4608,5099.96,123.3004
2024-04-29 00:00:00-04:00,5.33,8.5,4.54,313.016,317.596,29016.714,102.3568,3.9,157635.0,34.75,3413.018,1055.3421,12373.4608,5116.17,122.9074
2024-04-30 00:00:00-04:00,5.33,8.5,4.54,313.016,317.596,29016.714,102.3568,3.9,157635.0,34.75,3413.018,1055.3421,12373.4608,5035.69,123.3446
2024-05-01 00:00:00-04:00,5.33,8.5,4.48,313.14,318.053,29016.714,102.9797,4.0,157828.0,34.89,3413.018,1057.1512,12394.7705,5018.39,123.3776
2024-05-02 00:00:00-04:00,5.33,8.5,4.48,313.14,318.053,29016.714,102.9797,4.0,157828.0,34.89,3413.018,1057.1512,12394.7705,5064.2,122.8047
2024-05-03 00:00:00-04:00,5.33,8.5,4.48,313.14,318.053,29016.714,102.9797,4.0,157828.0,34.89,3413.018,1057.1512,12394.7705,5127.79,122.5056
2024-05-06 00:00:00-04:00,5.33,8.5,4.48,313.14,318.053,29016.714,102.9797,4.0,157828.0,34.89,3413.018,1057.1512,12394.7705,5180.74,122.2529
2024-05-07 00:00:00-04:00,5.33,8.5,4.48,313.14,318.053,29016.714,102.9797,4.0,157828.0,34.89,3413.018,1057.1512,12394.7705,5187.7,122.4588
2024-05-08 00:00:00-04:00,5.33,8.5,4.48,313.14,318.053,29016.714,102.9797,4.0,157828.0,34.89,3413.018,1061.6965,12397.5875,5187.67,122.5562
2024-05-09 00:00:00-04:00,5.33,8.5,4.48,313.14,318.053,29016.714,102.9797,4.0,157828.0,34.89,3413.018,1061.6965,12397.5875,5214.08,122.5322
2024-05-10 00:00:00-04:00,5.33,8.5,4.48,313.14,318.053,29016.714,102.9797,4.0,157828.0,34.89,3413.018,1061.6965,12397.5875,5222.68,122.3898
2024-05-13 00:00:00-04:00,5.33,8.5,4.48,313.14,318.053,29016.714,102.9797,4.0,157828.0,34.89,3413.018,1061.6965,12397.5875,5221.42,122.4068
2024-05-14 00:00:00-04:00,5.33,8.5,4.48,313.14,318.053,29016.714,102.9797,4.0,157828.0,34.89,3413.018,1061.6965,12397.5875,5246.68,122.3094
2024-05-15 00:00:00-04:00,5.33,8.5,4.48,313.14,318.053,29016.714,102.9797,4.0,157828.0,34.89,3413.018,1059.5738,12407.2047,5308.15,121.7471
2024-05-16 00:00:00-04:00,5.33,8.5,4.48,313.14,318.053,29016.714,102.9797,4.0,157828.0,34.89,3413.018,1059.5738,12407.2047,5297.1,121.6189
2024-05-17 00:00:00-04:00,5.33,8.5,4.48,313.14,318.053,29016.714,102.9797,4.0,157828.0,34.89,3413.018,1059.5738,12407.2047,5303.27,121.638
2024-05-20 00:00:00-04:00,5.33,8.5,4.48,313.14,318.053,29016.714,102.9797,4.0,157828.0,34.89,3413.018,1059.5738,12407.2047,5308.13,121.6377
2024-05-21 00:00:00-04:00,5.33,8.5,4.48,313.14,318.053,29016.714,102.9797,4.0,157828.0,34.89,3413.018,1059.5738,12407.2047,5321.41,121.7864
2024-05-22 00:00:00-04:00,5.33,8.5,4.48,313.14,318.053,29016.714,102.9797,4.0,157828.0,34.89,3413.018,1061.6474,12401.6825,5307.01,121.9514
2024-05-23 00:00:00-04:00,5.33,8.5,4.48,313.14,318.053,29016.714,102.9797,4.0,157828.0,34.89,3413.018,1061.6474,12401.6825,5267.84,122.1493
2024-05-24 00:00:00-04:00,5.33,8.5,4.48,313.14,318.053,29016.714,102.9797,4.0,157828.0,34.89,3413.018,1061.6474,12401.6825,5304.72,122.0215
2024-05-27 00:00:00-04:00,5.33,8.5,4.48,313.14,318.053,29016.714,102.9797,4.0,157828.0,34.89,3413.018,1061.6474,12401.6825,5304.72,122.0215
2024-05-28 00:00:00-04:00,5.33,8.5,4.48,313.14,318.053,29016.714,102.9797,4.0,157828.0,34.89,3413.018,1061.6474,12401.6825,5306.04,121.8382
2024-05-29 00:00:00-04:00,5.33,8.5,4.48,313.14,318.053,29016.714,102.9797,4.0,157828.0,34.89,3413.018,1065.7746,12398.2872,5266.95,122.5535
2024-05-30 00:00:00-04:00,5.33,8.5,4.48,313.14,318.053,29016.714,102.9797,4.0,157828.0,34.89,3413.018,1065.7746,12398.2872,5235.48,122.356
2024-05-31 00:00:00-04:00,5.33,8.5,4.48,313.14,318.053,29016.714,102.9797,4.0,157828.0,34.89,3413.018,1065.7746,12398.2872,5277.51,122.4845
2024-06-01 00:00:00-04:00,5.33,8.5,4.31,313.131,318.343,29016.714,103.2534,4.1,157915.0,35.0,3413.018,1065.7746,12398.2872,5277.51,122.4845
2024-06-03 00:00:00-04:00,5.33,8.5,4.31,313.131,318.343,29016.714,103.2534,4.1,157915.0,35.0,3413.018,1065.7746,12398.2872,5283.4,122.7156
2024-06-04 00:00:00-04:00,5.33,8.5,4.31,313.131,318.343,29016.714,103.2534,4.1,157915.0,35.0,3413.018,1065.7746,12398.2872,5291.34,123.0715
2024-06-05 00:00:00-04:00,5.33,8.5,4.31,313.131,318.343,29016.714,103.2534,4.1,157915.0,35.0,3413.018,1062.4044,12406.0747,5354.03,122.9014
2024-06-06 00:00:00-04:00,5.33,8.5,4.31,313.131,318.343,29016.714,103.2534,4.1,157915.0,35.0,3413.018,1062.4044,12406.0747,5352.96,122.7416
2024-06-07 00:00:00-04:00,5.33,8.5,4.31,313.131,318.343,29016.714,103.2534,4.1,157915.0,35.0,3413.018,1062.4044,12406.0747,5346.99,123.8707
2024-06-10 00:00:00-04:00,5.33,8.5,4.31,313.131,318.343,29016.714,103.2534,4.1,157915.0,35.0,3413.018,1062.4044,12406.0747,5360.79,124.2232
2024-06-11 00:00:00-04:00,5.33,8.5,4.31,313.131,318.343,29016.714,103.2534,4.1,157915.0,35.0,3413.018,1062.4044,12406.0747,5375.32,124.345
2024-06-12 00:00:00-04:00,5.33,8.5,4.31,313.131,318.343,29016.714,103.2534,4.1,157915.0,35.0,3413.018,1063.867,12417.9111,5421.03,124.1411
2024-06-13 00:00:00-04:00,5.33,8.5,4.31,313.131,318.343,29016.714,103.2534,4.1,157915.0,35.0,3413.018,1063.867,12417.9111,5433.74,124.3287
2024-06-14 00:00:00-04:00,5.33,8.5,4.31,313.131,318.343,29016.714,103.2534,4.1,157915.0,35.0,3413.018,1063.867,12417.9111,5431.6,124.4755
2024-06-17 00:00:00-04:00,5.33,8.5,4.31,313.131,318.343,29016.714,103.2534,4.1,157915.0,35.0,3413.018,1063.867,12417.9111,5473.23,124.5427
2024-06-18 00:00:00-04:00,5.33,8.5,4.31,313.131,318.343,29016.714,103.2534,4.1,157915.0,35.0,3413.018,1063.867,12417.9111,5487.03,124.2835
2024-06-19 00:00:00-04:00,5.33,8.5,4.31,313.131,318.343,29016.714,103.2534,4.1,157915.0,35.0,3413.018,1064.3427,12433.4214,5487.03,124.2835
2024-06-20 00:00:00-04:00,5.33,8.5,4.31,313.131,318.343,29016.714,103.2534,4.1,157915.0,35.0,3413.018,1064.3427,12433.4214,5473.17,124.496
2024-06-21 00:00:00-04:00,5.33,8.5,4.31,313.131,318.343,29016.714,103.2534,4.1,157915.0,35.0,3413.018,1064.3427,12433.4214,5464.62,124.4247
2024-06-24 00:00:00-04:00,5.33,8.5,4.31,313.131,318.343,29016.714,103.2534,4.1,157915.0,35.0,3413.018,1064.3427,12433.4214,5447.87,124.0379
2024-06-25 00:00:00-04:00,5.33,8.5,4.31,313.131,318.343,29016.714,103.2534,4.1,157915.0,35.0,3413.018,1064.3427,12433.4214,5469.3,124.26
2024-06-26 00:00:00-04:00,5.33,8.5,4.31,313.131,318.343,29016.714,103.2534,4.1,157915.0,35.0,3413.018,1063.5168,12439.4388,5477.9,124.5696
2024-06-27 00:00:00-04:00,5.33,8.5,4.31,313.131,318.343,29016.714,103.2534,4.1,157915.0,35.0,3413.018,1063.5168,12439.4388,5482.87,124.6406
2024-06-28 00:00:00-04:00,5.33,8.5,4.31,313.131,318.343,29016.714,103.2534,4.1,157915.0,35.0,3413.018,1063.5168,12439.4388,5460.48,124.5172
2024-07-01 00:00:00-04:00,5.33,8.5,4.25,313.566,318.933,29374.914,102.5192,4.2,158003.0,35.07,3402.982,1063.5168,12439.4388,5475.09,124.7723
2024-07-02 00:00:00-04:00,5.33,8.5,4.25,313.566,318.933,29374.914,102.5192,4.2,158003.0,35.07,3402.982,1063.5168,12439.4388,5509.01,124.608
2024-07-03 00:00:00-04:00,5.33,8.5,4.25,313.566,318.933,29374.914,102.5192,4.2,158003.0,35.07,3402.982,1060.7548,12440.3017,5537.02,124.1096
2024-07-04 00:00:00-04:00,5.33,8.5,4.25,313.566,318.933,29374.914,102.5192,4.2,158003.0,35.07,3402.982,1060.7548,12440.3017,5537.02,124.1096
2024-07-05 00:00:00-04:00,5.33,8.5,4.25,313.566,318.933,29374.914,102.5192,4.2,158003.0,35.07,3402.982,1060.7548,12440.3017,5567.19,123.8192
2024-07-08 00:00:00-04:00,5.33,8.5,4.25,313.566,318.933,29374.914,102.5192,4.2,158003.0,35.07,3402.982,1060.7548,12440.3017,5572.85,123.706
2024-07-09 00:00:00-04:00,5.33,8.5,4.25,313.566,318.933,29374.914,102.5192,4.2,158003.0,35.07,3402.982,1060.7548,12440.3017,5576.98,123.7559
2024-07-10 00:00:00-04:00,5.33,8.5,4.25,313.566,318.933,29374.914,102.5192,4.2,158003.0,35.07,3402.982,1062.8333,12436.2724,5633.91,123.5508
2024-07-11 00:00:00-04:00,5.33,8.5,4.25,313.566,318.933,29374.914,102.5192,4.2,158003.0,35.07,3402.982,1062.8333,12436.2724,5584.54,123.1267
2024-07-12 00:00:00-04:00,5.33,8.5,4.25,313.566,318.933,29374.914,102.5192,4.2,158003.0,35.07,3402.982,1062.8333,12436.2724,5615.35,122.8093
2024-07-15 00:00:00-04:00,5.33,8.5,4.25,313.566,318.933,29374.914,102.5192,4.2,158003.0,35.07,3402.982,1062.8333,12436.2724,5631.22,123.0059
2024-07-16 00:00:00-04:00,5.33,8.5,4.25,313.566,318.933,29374.914,102.5192,4.2,158003.0,35.07,3402.982,1062.8333,12436.2724,5667.2,123.1024
2024-07-17 00:00:00-04:00,5.33,8.5,4.25,313.566,318.933,29374.914,102.5192,4.2,158003.0,35.07,3402.982,1063.4518,12443.5451,5588.27,122.892
2024-07-18 00:00:00-04:00,5.33,8.5,4.25,313.566,318.933,29374.914,102.5192,4.2,158003.0,35.07,3402.982,1063.4518,12443.5451,5544.59,123.1548
2024-07-19 00:00:00-04:00,5.33,8.5,4.25,313.566,318.933,29374.914,102.5192,4.2,158003.0,35.07,3402.982,1063.4518,12443.5451,5505.0,123.5033
2024-07-22 00:00:00-04:00,5.33,8.5,4.25,313.566,318.933,29374.914,102.5192,4.2,158003.0,35.07,3402.982,1063.4518,12443.5451,5564.41,123.5735
2024-07-23 00:00:00-04:00,5.33,8.5,4.25,313.566,318.933,29374.914,102.5192,4.2,158003.0,35.07,3402.982,1063.4518,12443.5451,5555.74,123.7296
2024-07-24 00:00:00-04:00,5.33,8.5,4.25,313.566,318.933,29374.914,102.5192,4.2,158003.0,35.07,3402.982,1064.7002,12457.3874,5427.13,123.8784
2024-07-25 00:00:00-04:00,5.33,8.5,4.25,313.566,318.933,29374.914,102.5192,4.2,158003.0,35.07,3402.982,1064.7002,12457.3874,5399.22,123.8341
2024-07-26 00:00:00-04:00,5.33,8.5,4.25,313.566,318.933,29374.914,102.5192,4.2,158003.0,35.07,3402.982,1064.7002,12457.3874,5459.1,123.9862
2024-07-29 00:00:00-04:00,5.33,8.5,4.25,313.566,318.933,29374.914,102.5192,4.2,158003.0,35.07,3402.982,1064.7002,12457.3874,5463.54,124.4412
2024-07-30 00:00:00-04:00,5.33,8.5,4.25,313.566,318.933,29374.914,102.5192,4.2,158003.0,35.07,3402.982,1064.7002,12457.3874,5436.44,124.576
2024-07-31 00:00:00-04:00,5.33,8.5,4.25,313.566,318.933,29374.914,102.5192,4.2,158003.0,35.07,3402.982,1067.7615,12473.2751,5522.3,123.9223
2024-08-01 00:00:00-04:00,5.33,8.5,3.87,314.131,319.839,29374.914,103.0196,4.2,158074.0,35.23,3402.982,1067.7615,12473.2751,5446.68,124.1551
2024-08-02 00:00:00-04:00,5.33,8.5,3.87,314.131,319.839,29374.914,103.0196,4.2,158074.0,35.23,3402.982,1067.7615,12473.2751,5346.56,123.7169
2024-08-05 00:00:00-04:00,5.33,8.5,3.87,314.131,319.839,29374.914,103.0196,4.2,158074.0,35.23,3402.982,1067.7615,12473.2751,5186.33,123.7919
2024-08-06 00:00:00-04:00,5.33,8.5,3.87,314.131,319.839,29374.914,103.0196,4.2,158074.0,35.23,3402.982,1067.7615,12473.2751,5240.03,123.8794
2024-08-07 00:00:00-04:00,5.33,8.5,3.87,314.131,319.839,29374.914,103.0196,4.2,158074.0,35.23,3402.982,1068.0923,12462.1292,5199.5,123.8126
2024-08-08 00:00:00-04:00,5.33,8.5,3.87,314.131,319.839,29374.914,103.0196,4.2,158074.0,35.23,3402.982,1068.0923,12462.1292,5319.31,123.6961
2024-08-09 00:00:00-04:00,5.33,8.5,3.87,314.131,319.839,29374.914,103.0196,4.2,158074.0,35.23,3402.982,1068.0923,12462.1292,5344.16,123.1964
2024-08-12 00:00:00-04:00,5.33,8.5,3.87,314.131,319.839,29374.914,103.0196,4.2,158074.0,35.23,3402.982,1068.0923,12462.1292,5344.39,123.4942
2024-08-13 00:00:00-04:00,5.33,8.5,3.87,314.131,319.839,29374.914,103.0196,4.2,158074.0,35.23,3402.982,1068.0923,12462.1292,5434.43,123.2819
2024-08-14 00:00:00-04:00,5.33,8.5,3.87,314.131,319.839,29374.914,103.0196,4.2,158074.0,35.23,3402.982,1069.5889,12472.0778,5455.21,122.7057
2024-08-15 00:00:00-04:00,5.33,8.5,3.87,314.131,319.839,29374.914,103.0196,4.2,158074.0,35.23,3402.982,1069.5889,12472.0778,5543.22,122.8791
2024-08-16 00:00:00-04:00,5.33,8.5,3.87,314.131,319.839,29374.914,103.0196,4.2,158074.0,35.23,3402.982,1069.5889,12472.0778,5554.25,122.6944
2024-08-19 00:00:00-04:00,5.33,8.5,3.87,314.131,319.839,29374.914,103.0196,4.2,158074.0,35.23,3402.982,1069.5889,12472.0778,5608.25,122.1762
2024-08-20 00:00:00-04:00,5.33,8.5,3.87,314.131,319.839,29374.914,103.0196,4.2,158074.0,35.23,3402.982,1069.5889,12472.0778,5597.12,122.0677
2024-08-21 00:00:00-04:00,5.33,8.5,3.87,314.131,319.839,29374.914,103.0196,4.2,158074.0,35.23,3402.982,1070.6221,12483.1057,5620.85,122.1407
2024-08-22 00:00:00-04:00,5.33,8.5,3.87,314.131,319.839,29374.914,103.0196,4.2,158074.0,35.23,3402.982,1070.6221,12483.1057,5570.64,122.6371
2024-08-23 00:00:00-04:00,5.33,8.5,3.87,314.131,319.839,29374.914,103.0196,4.2,158074.0,35.23,3402.982,1070.6221,12483.1057,5634.61,121.7525
2024-08-26 00:00:00-04:00,5.33,8.5,3.87,314.131,319.839,29374.914,103.0196,4.2,158074.0,35.23,3402.982,1070.6221,12483.1057,5616.84,121.9678
2024-08-27 00:00:00-04:00,5.33,8.5,3.87,314.131,319.839,29374.914,103.0196,4.2,158074.0,35.23,3402.982,1070.6221,12483.1057,5625.8,122.1318
2024-08-28 00:00:00-04:00,5.33,8.5,3.87,314.131,319.839,29374.914,103.0196,4.2,158074.0,35.23,3402.982,1068.3032,12473.7628,5592.18,122.1586
2024-08-29 00:00:00-04:00,5.33,8.5,3.87,314.131,319.839,29374.914,103.0196,4.2,158074.0,35.23,3402.982,1068.3032,12473.7628,5591.96,122.4706
2024-08-30 00:00:00-04:00,5.33,8.5,3.87,314.131,319.839,29374.914,103.0196,4.2,158074.0,35.23,3402.982,1068.3032,12473.7628,5648.4,122.5582
2024-09-01 00:00:00-04:00,5.13,8.5,3.72,314.851,320.835,29374.914,102.5954,4.1,158314.0,35.33,3402.982,1068.3032,12473.7628,5648.4,122.5582
2024-09-02 00:00:00-04:00,5.13,8.5,3.72,314.851,320.835,29374.914,102.5954,4.1,158314.0,35.33,3402.982,1068.3032,12473.7628,5648.4,122.5582
2024-09-03 00:00:00-04:00,5.13,8.5,3.72,314.851,320.835,29374.914,102.5954,4.1,158314.0,35.33,3402.982,1068.3032,12473.7628,5528.93,123.0052
2024-09-04 00:00:00-04:00,5.13,8.5,3.72,314.851,320.835,29374.914,102.5954,4.1,158314.0,35.33,3402.982,1070.8947,12469.9403,5520.07,122.7434
2024-09-05 00:00:00-04:00,5.13,8.5,3.72,314.851,320.835,29374.914,102.5954,4.1,158314.0,35.33,3402.982,1070.8947,12469.9403,5503.41,122.6747
2024-09-06 00:00:00-04:00,5.13,8.5,3.72,314.851,320.835,29374.914,102.5954,4.1,158314.0,35.33,3402.982,1070.8947,12469.9403,5408.42,122.7145
2024-09-09 00:00:00-04:00,5.13,8.5,3.72,314.851,320.835,29374.914,102.5954,4.1,158314.0,35.33,3402.982,1070.8947,12469.9403,5471.05,122.9408
2024-09-10 00:00:00-04:00,5.13,8.5,3.72,314.851,320.835,29374.914,102.5954,4.1,158314.0,35.33,3402.982,1070.8947,12469.9403,5495.52,123.2266
2024-09-11 00:00:00-04:00,5.13,8.5,3.72,314.851,320.835,29374.914,102.5954,4.1,158314.0,35.33,3402.982,1071.6267,12476.6282,5554.13,123.0007
2024-09-12 00:00:00-04:00,5.13,8.5,3.72,314.851,320.835,29374.914,102.5954,4.1,158314.0,35.33,3402.982,1071.6267,12476.6282,5595.76,122.684
2024-09-13 00:00:00-04:00,5.13,8.5,3.72,314.851,320.835,29374.914,102.5954,4.1,158314.0,35.33,3402.982,1071.6267,12476.6282,5626.02,121.9128
2024-09-16 00:00:00-04:00,5.13,8.5,3.72,314.851,320.835,29374.914,102.5954,4.1,158314.0,35.33,3402.982,1071.6267,12476.6282,5633.09,121.7684
2024-09-17 00:00:00-04:00,5.13,8.5,3.72,314.851,320.835,29374.914,102.5954,4.1,158314.0,35.33,3402.982,1071.6267,12476.6282,5634.58,121.8724
2024-09-18 00:00:00-04:00,5.13,8.5,3.72,314.851,320.835,29374.914,102.5954,4.1,158314.0,35.33,3402.982,1072.8479,12489.0374,5618.26,121.8295
2024-09-19 00:00:00-04:00,5.13,8.0,3.72,314.851,320.835,29374.914,102.5954,4.1,158314.0,35.33,3402.982,1072.8479,12489.0374,5713.64,121.5773
2024-09-20 00:00:00-04:00,5.13,8.0,3.72,314.851,320.835,29374.914,102.5954,4.1,158314.0,35.33,3402.982,1072.8479,12489.0374,5702.55,121.6673
2024-09-23 00:00:00-04:00,5.13,8.0,3.72,314.851,320.835,29374.914,102.5954,4.1,158314.0,35.33,3402.982,1072.8479,12489.0374,5718.57,121.687
2024-09-24 00:00:00-04:00,5.13,8.0,3.72,314.851,320.835,29374.914,102.5954,4.1,158314.0,35.33,3402.982,1072.8479,12489.0374,5732.93,121.3868
2024-09-25 00:00:00-04:00,5.13,8.0,3.72,314.851,320.835,29374.914,102.5954,4.1,158314.0,35.33,3402.982,1071.1994,12496.239,5722.26,121.6868
2024-09-26 00:00:00-04:00,5.13,8.0,3.72,314.851,320.835,29374.914,102.5954,4.1,158314.0,35.33,3402.982,1071.1994,12496.239,5745.37,121.3274
2024-09-27 00:00:00-04:00,5.13,8.0,3.72,314.851,320.835,29374.914,102.5954,4.1,158314.0,35.33,3402.982,1071.1994,12496.239,5738.17,121.356
2024-09-30 00:00:00-04:00,5.13,8.0,3.72,314.851,320.835,29374.914,102.5954,4.1,158314.0,35.33,3402.982,1071.1994,12496.239,5762.48,121.5298
2024-10-01 00:00:00-04:00,4.83,8.0,4.1,315.564,321.688,29723.864,102.2669,4.1,158358.0,35.48,3631.383,1071.1994,12496.239,5708.75,121.9152
2024-10-02 00:00:00-04:00,4.83,8.0,4.1,315.564,321.688,29723.864,102.2669,4.1,158358.0,35.48,3631.383,1070.8384,12499.639,5709.54,121.8154
2024-10-03 00:00:00-04:00,4.83,8.0,4.1,315.564,321.688,29723.864,102.2669,4.1,158358.0,35.48,3631.383,1070.8384,12499.639,5699.94,122.3469
2024-10-04 00:00:00-04:00,4.83,8.0,4.1,315.564,321.688,29723.864,102.2669,4.1,158358.0,35.48,3631.383,1070.8384,12499.639,5751.07,122.4533
2024-10-07 00:00:00-04:00,4.83,8.0,4.1,315.564,321.688,29723.864,102.2669,4.1,158358.0,35.48,3631.383,1070.8384,12499.639,5695.94,122.6545
2024-10-08 00:00:00-04:00,4.83,8.0,4.1,315.564,321.688,29723.864,102.2669,4.1,158358.0,35.48,3631.383,1070.8384,12499.639,5751.13,122.9111
2024-10-09 00:00:00-04:00,4.83,8.0,4.1,315.564,321.688,29723.864,102.2669,4.1,158358.0,35.48,3631.383,1073.4685,12494.4374,5792.04,123.1373
2024-10-10 00:00:00-04:00,4.83,8.0,4.1,315.564,321.688,29723.864,102.2669,4.1,158358.0,35.48,3631.383,1073.4685,12494.4374,5780.05,123.3431
